page_id,link_number,link_url,link_text,link_title,is_external
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False
7c4eeb7b-c33c-4c9d-a9fd-5341f22a3ce5,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False
