page_id,link_number,link_url,link_text,link_title,is_external,scraped_at
253120c6-54db-4ea4-9103-782ec90ac037,33,https://www.geeksforgeeks.org/devops-tutorial/,DevOpsView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,34,https://www.geeksforgeeks.org/computer-science-fundamentals/programming-language-tutorials/,Programming LanguagesView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,35,https://www.geeksforgeeks.org/software-engineering/articles-on-computer-science-subjects-gq/,CS SubjectsView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,36,https://www.geeksforgeeks.org/blogs/geeksforgeeks-practice-best-online-coding-platform/,Practice DSAView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,37,https://www.geeksforgeeks.org/interview-prep/interview-corner/,Interview PreparationView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,38,https://www.geeksforgeeks.org/sql/guide-to-databases/,DatabasesView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,39,https://www.geeksforgeeks.org/websites-apps/software-and-tools-a-to-z-list/,Software & ToolsView more,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,40,https://www.geeksforgeeks.org/design-and-analysis-of-algorithms/,Analysis of Algorithms,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,41,https://www.geeksforgeeks.org/array-data-structure/,Array,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,42,https://www.geeksforgeeks.org/data-structures/linked-list/,Linked List,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,43,https://www.geeksforgeeks.org/searching-algorithms/,Searching Algorithms,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,44,https://www.geeksforgeeks.org/stack-data-structure/,Stack,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,45,https://www.geeksforgeeks.org/sorting-algorithms/,Sorting Algorithms,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,46,https://www.geeksforgeeks.org/hashing-data-structure/,Hashing,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,47,https://www.geeksforgeeks.org/graph-data-structure-and-algorithms/,Graph,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,48,https://in.linkedin.com/company/geeksforgeeks,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,49,https://www.instagram.com/geeks_for_geeks/,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,50,https://twitter.com/geeksforgeeks,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,51,https://www.facebook.com/geeksforgeeks.org/,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,52,https://www.youtube.com/geeksforgeeksvideos,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,53,https://geeksforgeeksapp.page.link/gfg-app,,,True,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,54,https://www.geeksforgeeks.org/about/,About Us,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,55,https://www.geeksforgeeks.org/legal/,Legal,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,56,https://www.geeksforgeeks.org/legal/privacy-policy/,Privacy Policy,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,57,https://www.geeksforgeeks.org/jobs?search=geeksforgeeks&tab_type=featured,Careers,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,58,https://www.geeksforgeeks.org/about/contact-us/,Contact Us,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,59,https://www.geeksforgeeks.org/gfg-corporate-solution/,Corporate Solution,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,60,https://www.geeksforgeeks.org/problem-of-the-day,POTD,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,61,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions,Practice Problems,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,62,https://www.geeksforgeeks.org/category/blogs/?type=recent,Blogs,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,63,https://www.geeksforgeeks.org/web-tech/web-technology/,Web Technology,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,64,https://www.geeksforgeeks.org/machine-learning/ai-ml-and-data-science-tutorial-learn-ai-ml-and-data-science/,"AI, ML & Data Science",,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,65,https://www.geeksforgeeks.org/gate/gate-exam-tutorial/,CS Core Subjects,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,66,https://www.geeksforgeeks.org/gfg-academy/geeksforgeeks-school/,School Subjects,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,67,https://www.geeksforgeeks.org/courses/category/machine-learning-data-science,ML and Data Science,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,68,https://www.geeksforgeeks.org/courses/category/dsa-placements,DSA and Placements,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,69,https://www.geeksforgeeks.org/courses/category/development-testing,Web Development,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False,2026-02-16T17:34:42.781139+00:00
253120c6-54db-4ea4-9103-782ec90ac037,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False,2026-02-16T17:34:42.781139+00:00
