page_id,link_number,link_url,link_text,link_title,is_external
0a5427ab-db23-4d27-92ed-28f6821240e4,1,https://www.geeksforgeeks.org/,,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,2,https://www.geeksforgeeks.org/dsa/dsa-tutorial-learn-data-structures-and-algorithms/,DSA,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,3,https://www.geeksforgeeks.org/explore,Practice Problems,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,4,https://www.geeksforgeeks.org/c/c-programming-language/,C,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,5,https://www.geeksforgeeks.org/cpp/c-plus-plus/,C++,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,6,https://www.geeksforgeeks.org/java/java/,Java,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,7,https://www.geeksforgeeks.org/python/python-programming-language-tutorial/,Python,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,8,https://www.geeksforgeeks.org/javascript/javascript-tutorial/,JavaScript,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,9,https://www.geeksforgeeks.org/data-science/data-science-for-beginners/,Data Science,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,10,https://www.geeksforgeeks.org/machine-learning/machine-learning/,Machine Learning,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,11,https://www.geeksforgeeks.org/courses,Courses,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,12,https://www.geeksforgeeks.org/linux-unix/linux-tutorial/,Linux,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,13,https://www.geeksforgeeks.org/devops/devops-tutorial/,DevOps,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,14,https://www.geeksforgeeks.org/courses/dsa-self-paced,DSA Online,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,15,https://www.geeksforgeeks.org/courses/data-science-live,Master DS & ML,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,16,https://www.geeksforgeeks.org/connect/home,Explore Now,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,17,https://www.geeksforgeeks.org/courses/interviewe-101-data-structures-algorithm-system-design/,4.9Tech Interview 101 - DSA and System DesignBeginner to Advanced399k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,18,https://www.geeksforgeeks.org/courses/Java-backend-live/,4.6Java Backend Development with AI - LiveIntermediate and Advanced395k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,19,https://www.geeksforgeeks.org/courses/generative-ai-training-program/,5.0Generative AI Training Program - LiveBeginner to Advanced42k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,20,https://www.geeksforgeeks.org/courses/devops-live/,4.7DevOps Engineering with AI : Planning to ProductionBeginner to Advanced157k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,21,https://www.geeksforgeeks.org/courses/cpp-programming-basic-to-advanced/,4.7C++ Programming - Self PacedBeginner to Advanced315k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,22,https://www.geeksforgeeks.org/courses/java-online-course-complete-beginner-to-advanced/,4.6Java Programming - Self PacedBeginner to Advanced423k+ interested GeeksGet 90% Refund,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,23,https://www.geeksforgeeks.org/jobs,Jobs for you,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,24,https://www.geeksforgeeks.org/gfg-hiring-solutions-for-recruiters/,Hire with us,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,25,https://www.geeksforgeeks.org/advertise-with-us/,Advertise with Us,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,26,https://www.geeksforgeeks.org/campus-training-program/,Placement Training Program,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,27,https://www.geeksforgeeks.org/learn-data-structures-and-algorithms-dsa-tutorial/,Data Structure and AlgorithmsView more,,False
