page_id,link_number,link_url,link_text,link_title,is_external
94a46266-09f8-4d1f-8910-ffdcdc816551,1,https://www.geeksforgeeks.org/,,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,2,https://www.geeksforgeeks.org/dsa/dsa-tutorial-learn-data-structures-and-algorithms/,DSA,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,3,https://www.geeksforgeeks.org/explore,Practice Problems,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,4,https://www.geeksforgeeks.org/c/c-programming-language/,C,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,5,https://www.geeksforgeeks.org/cpp/c-plus-plus/,C++,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,6,https://www.geeksforgeeks.org/java/java/,Java,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,7,https://www.geeksforgeeks.org/python/python-programming-language-tutorial/,Python,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,8,https://www.geeksforgeeks.org/javascript/javascript-tutorial/,JavaScript,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,9,https://www.geeksforgeeks.org/data-science/data-science-for-beginners/,Data Science,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,10,https://www.geeksforgeeks.org/machine-learning/machine-learning/,Machine Learning,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,11,https://www.geeksforgeeks.org/courses,Courses,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,12,https://www.geeksforgeeks.org/linux-unix/linux-tutorial/,Linux,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,13,https://www.geeksforgeeks.org/devops/devops-tutorial/,DevOps,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,14,https://www.geeksforgeeks.org/courses/dsa-self-paced,DSA Online,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,15,https://www.geeksforgeeks.org/courses/data-science-live,Master DS & ML,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,16,https://www.geeksforgeeks.org/connect/home,Explore Now,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,17,https://www.geeksforgeeks.org/courses/interviewe-101-data-structures-algorithm-system-design/,4.9Tech Interview 101 - DSA and System DesignBeginner to Advanced399k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,18,https://www.geeksforgeeks.org/courses/Java-backend-live/,4.6Java Backend Development with AI - LiveIntermediate and Advanced395k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,19,https://www.geeksforgeeks.org/courses/generative-ai-training-program/,5.0Generative AI Training Program - LiveBeginner to Advanced42k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,20,https://www.geeksforgeeks.org/courses/devops-live/,4.7DevOps Engineering with AI : Planning to ProductionBeginner to Advanced157k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,21,https://www.geeksforgeeks.org/courses/cpp-programming-basic-to-advanced/,4.7C++ Programming - Self PacedBeginner to Advanced315k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,22,https://www.geeksforgeeks.org/courses/java-online-course-complete-beginner-to-advanced/,4.6Java Programming - Self PacedBeginner to Advanced423k+ interested GeeksGet 90% Refund,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,23,https://www.geeksforgeeks.org/jobs,Jobs for you,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,24,https://www.geeksforgeeks.org/gfg-hiring-solutions-for-recruiters/,Hire with us,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,25,https://www.geeksforgeeks.org/advertise-with-us/,Advertise with Us,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,26,https://www.geeksforgeeks.org/campus-training-program/,Placement Training Program,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,27,https://www.geeksforgeeks.org/learn-data-structures-and-algorithms-dsa-tutorial/,Data Structure and AlgorithmsView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,28,https://www.geeksforgeeks.org/web-development/,Web DevelopmentView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,29,https://www.geeksforgeeks.org/ai-ml-ds/,AI ML & Data ScienceView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,30,https://www.geeksforgeeks.org/machine-learning/,Machine LearningView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,31,https://www.geeksforgeeks.org/python-programming-language/,PythonView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,32,https://www.geeksforgeeks.org/system-design-tutorial/,System DesignView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,33,https://www.geeksforgeeks.org/devops-tutorial/,DevOpsView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,34,https://www.geeksforgeeks.org/computer-science-fundamentals/programming-language-tutorials/,Programming LanguagesView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,35,https://www.geeksforgeeks.org/software-engineering/articles-on-computer-science-subjects-gq/,CS SubjectsView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,36,https://www.geeksforgeeks.org/blogs/geeksforgeeks-practice-best-online-coding-platform/,Practice DSAView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,37,https://www.geeksforgeeks.org/interview-prep/interview-corner/,Interview PreparationView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,38,https://www.geeksforgeeks.org/sql/guide-to-databases/,DatabasesView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,39,https://www.geeksforgeeks.org/websites-apps/software-and-tools-a-to-z-list/,Software & ToolsView more,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,40,https://www.geeksforgeeks.org/design-and-analysis-of-algorithms/,Analysis of Algorithms,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,41,https://www.geeksforgeeks.org/array-data-structure/,Array,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,42,https://www.geeksforgeeks.org/data-structures/linked-list/,Linked List,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,43,https://www.geeksforgeeks.org/searching-algorithms/,Searching Algorithms,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,44,https://www.geeksforgeeks.org/stack-data-structure/,Stack,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,45,https://www.geeksforgeeks.org/sorting-algorithms/,Sorting Algorithms,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,46,https://www.geeksforgeeks.org/hashing-data-structure/,Hashing,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,47,https://www.geeksforgeeks.org/graph-data-structure-and-algorithms/,Graph,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,48,https://in.linkedin.com/company/geeksforgeeks,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,49,https://www.instagram.com/geeks_for_geeks/,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,50,https://twitter.com/geeksforgeeks,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,51,https://www.facebook.com/geeksforgeeks.org/,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,52,https://www.youtube.com/geeksforgeeksvideos,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,53,https://geeksforgeeksapp.page.link/gfg-app,,,True
94a46266-09f8-4d1f-8910-ffdcdc816551,54,https://www.geeksforgeeks.org/about/,About Us,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,55,https://www.geeksforgeeks.org/legal/,Legal,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,56,https://www.geeksforgeeks.org/legal/privacy-policy/,Privacy Policy,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,57,https://www.geeksforgeeks.org/jobs?search=geeksforgeeks&tab_type=featured,Careers,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,58,https://www.geeksforgeeks.org/about/contact-us/,Contact Us,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,59,https://www.geeksforgeeks.org/gfg-corporate-solution/,Corporate Solution,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,60,https://www.geeksforgeeks.org/problem-of-the-day,POTD,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,61,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions,Practice Problems,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,62,https://www.geeksforgeeks.org/category/blogs/?type=recent,Blogs,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,63,https://www.geeksforgeeks.org/web-tech/web-technology/,Web Technology,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,64,https://www.geeksforgeeks.org/machine-learning/ai-ml-and-data-science-tutorial-learn-ai-ml-and-data-science/,"AI, ML & Data Science",,False
94a46266-09f8-4d1f-8910-ffdcdc816551,65,https://www.geeksforgeeks.org/gate/gate-exam-tutorial/,CS Core Subjects,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,66,https://www.geeksforgeeks.org/gfg-academy/geeksforgeeks-school/,School Subjects,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,67,https://www.geeksforgeeks.org/courses/category/machine-learning-data-science,ML and Data Science,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,68,https://www.geeksforgeeks.org/courses/category/dsa-placements,DSA and Placements,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,69,https://www.geeksforgeeks.org/courses/category/development-testing,Web Development,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False
