page_id,link_number,link_url,link_text,link_title,is_external
c811e6e1-ac3f-4c91-b2a5-846591cebb26,40,https://www.geeksforgeeks.org/design-and-analysis-of-algorithms/,Analysis of Algorithms,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,41,https://www.geeksforgeeks.org/array-data-structure/,Array,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,42,https://www.geeksforgeeks.org/data-structures/linked-list/,Linked List,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,43,https://www.geeksforgeeks.org/searching-algorithms/,Searching Algorithms,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,44,https://www.geeksforgeeks.org/stack-data-structure/,Stack,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,45,https://www.geeksforgeeks.org/sorting-algorithms/,Sorting Algorithms,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,46,https://www.geeksforgeeks.org/hashing-data-structure/,Hashing,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,47,https://www.geeksforgeeks.org/graph-data-structure-and-algorithms/,Graph,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,48,https://in.linkedin.com/company/geeksforgeeks,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,49,https://www.instagram.com/geeks_for_geeks/,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,50,https://twitter.com/geeksforgeeks,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,51,https://www.facebook.com/geeksforgeeks.org/,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,52,https://www.youtube.com/geeksforgeeksvideos,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,53,https://geeksforgeeksapp.page.link/gfg-app,,,True
c811e6e1-ac3f-4c91-b2a5-846591cebb26,54,https://www.geeksforgeeks.org/about/,About Us,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,55,https://www.geeksforgeeks.org/legal/,Legal,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,56,https://www.geeksforgeeks.org/legal/privacy-policy/,Privacy Policy,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,57,https://www.geeksforgeeks.org/jobs?search=geeksforgeeks&tab_type=featured,Careers,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,58,https://www.geeksforgeeks.org/about/contact-us/,Contact Us,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,59,https://www.geeksforgeeks.org/gfg-corporate-solution/,Corporate Solution,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,60,https://www.geeksforgeeks.org/problem-of-the-day,POTD,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,61,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions,Practice Problems,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,62,https://www.geeksforgeeks.org/category/blogs/?type=recent,Blogs,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,63,https://www.geeksforgeeks.org/web-tech/web-technology/,Web Technology,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,64,https://www.geeksforgeeks.org/machine-learning/ai-ml-and-data-science-tutorial-learn-ai-ml-and-data-science/,"AI, ML & Data Science",,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,65,https://www.geeksforgeeks.org/gate/gate-exam-tutorial/,CS Core Subjects,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,66,https://www.geeksforgeeks.org/gfg-academy/geeksforgeeks-school/,School Subjects,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,67,https://www.geeksforgeeks.org/courses/category/machine-learning-data-science,ML and Data Science,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,68,https://www.geeksforgeeks.org/courses/category/dsa-placements,DSA and Placements,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,69,https://www.geeksforgeeks.org/courses/category/development-testing,Web Development,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False
c811e6e1-ac3f-4c91-b2a5-846591cebb26,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False
