page_id,link_number,link_url,link_text,link_title,is_external
2fad4dd3-98b8-482e-8141-d07759583098,47,https://www.geeksforgeeks.org/graph-data-structure-and-algorithms/,Graph,,False
2fad4dd3-98b8-482e-8141-d07759583098,48,https://in.linkedin.com/company/geeksforgeeks,,,True
2fad4dd3-98b8-482e-8141-d07759583098,49,https://www.instagram.com/geeks_for_geeks/,,,True
2fad4dd3-98b8-482e-8141-d07759583098,50,https://twitter.com/geeksforgeeks,,,True
2fad4dd3-98b8-482e-8141-d07759583098,51,https://www.facebook.com/geeksforgeeks.org/,,,True
2fad4dd3-98b8-482e-8141-d07759583098,52,https://www.youtube.com/geeksforgeeksvideos,,,True
2fad4dd3-98b8-482e-8141-d07759583098,53,https://geeksforgeeksapp.page.link/gfg-app,,,True
2fad4dd3-98b8-482e-8141-d07759583098,54,https://www.geeksforgeeks.org/about/,About Us,,False
2fad4dd3-98b8-482e-8141-d07759583098,55,https://www.geeksforgeeks.org/legal/,Legal,,False
2fad4dd3-98b8-482e-8141-d07759583098,56,https://www.geeksforgeeks.org/legal/privacy-policy/,Privacy Policy,,False
2fad4dd3-98b8-482e-8141-d07759583098,57,https://www.geeksforgeeks.org/jobs?search=geeksforgeeks&tab_type=featured,Careers,,False
2fad4dd3-98b8-482e-8141-d07759583098,58,https://www.geeksforgeeks.org/about/contact-us/,Contact Us,,False
2fad4dd3-98b8-482e-8141-d07759583098,59,https://www.geeksforgeeks.org/gfg-corporate-solution/,Corporate Solution,,False
2fad4dd3-98b8-482e-8141-d07759583098,60,https://www.geeksforgeeks.org/problem-of-the-day,POTD,,False
2fad4dd3-98b8-482e-8141-d07759583098,61,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions,Practice Problems,,False
2fad4dd3-98b8-482e-8141-d07759583098,62,https://www.geeksforgeeks.org/category/blogs/?type=recent,Blogs,,False
2fad4dd3-98b8-482e-8141-d07759583098,63,https://www.geeksforgeeks.org/web-tech/web-technology/,Web Technology,,False
2fad4dd3-98b8-482e-8141-d07759583098,64,https://www.geeksforgeeks.org/machine-learning/ai-ml-and-data-science-tutorial-learn-ai-ml-and-data-science/,"AI, ML & Data Science",,False
2fad4dd3-98b8-482e-8141-d07759583098,65,https://www.geeksforgeeks.org/gate/gate-exam-tutorial/,CS Core Subjects,,False
2fad4dd3-98b8-482e-8141-d07759583098,66,https://www.geeksforgeeks.org/gfg-academy/geeksforgeeks-school/,School Subjects,,False
2fad4dd3-98b8-482e-8141-d07759583098,67,https://www.geeksforgeeks.org/courses/category/machine-learning-data-science,ML and Data Science,,False
2fad4dd3-98b8-482e-8141-d07759583098,68,https://www.geeksforgeeks.org/courses/category/dsa-placements,DSA and Placements,,False
2fad4dd3-98b8-482e-8141-d07759583098,69,https://www.geeksforgeeks.org/courses/category/development-testing,Web Development,,False
2fad4dd3-98b8-482e-8141-d07759583098,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False
2fad4dd3-98b8-482e-8141-d07759583098,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False
2fad4dd3-98b8-482e-8141-d07759583098,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False
2fad4dd3-98b8-482e-8141-d07759583098,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False
2fad4dd3-98b8-482e-8141-d07759583098,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False
2fad4dd3-98b8-482e-8141-d07759583098,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False
2fad4dd3-98b8-482e-8141-d07759583098,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False
2fad4dd3-98b8-482e-8141-d07759583098,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False
2fad4dd3-98b8-482e-8141-d07759583098,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False
2fad4dd3-98b8-482e-8141-d07759583098,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False
2fad4dd3-98b8-482e-8141-d07759583098,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False
2fad4dd3-98b8-482e-8141-d07759583098,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False
2fad4dd3-98b8-482e-8141-d07759583098,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False
2fad4dd3-98b8-482e-8141-d07759583098,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,1,https://www.geeksforgeeks.org/,,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,2,https://www.geeksforgeeks.org/dsa/dsa-tutorial-learn-data-structures-and-algorithms/,DSA,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,3,https://www.geeksforgeeks.org/explore,Practice Problems,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,4,https://www.geeksforgeeks.org/c/c-programming-language/,C,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,5,https://www.geeksforgeeks.org/cpp/c-plus-plus/,C++,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,6,https://www.geeksforgeeks.org/java/java/,Java,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,7,https://www.geeksforgeeks.org/python/python-programming-language-tutorial/,Python,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,8,https://www.geeksforgeeks.org/javascript/javascript-tutorial/,JavaScript,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,9,https://www.geeksforgeeks.org/data-science/data-science-for-beginners/,Data Science,,False
94a46266-09f8-4d1f-8910-ffdcdc816551,10,https://www.geeksforgeeks.org/machine-learning/machine-learning/,Machine Learning,,False
